"ID","Latitude","Longitude","HAE","Max PDOP","Max HDOP","Corr Type","GPS Date","GPS Time","GPS Height","Vert Prec","Horz Prec","Std Dev","Latitude","Longitude"
5674,46.778133557,-121.739179924,4553.354,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:21.000",4553.354,0.1,0.1,,"46.778133557","-121.739179924"
5675,46.778118402,-121.740192873,4553.798,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:22.000",4553.798,0.1,0.1,,"46.778118402","-121.740192873"
5676,46.778186384,-121.741188213,4555.123,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:23.000",4555.123,0.1,0.1,,"46.778186384","-121.741188213"
5677,46.778334941,-121.742151804,4557.077,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:24.000",4557.077,0.1,0.1,,"46.778334941","-121.742151804"
5678,46.778560230,-121.743070464,4559.356,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:25.000",4559.356,0.1,0.1,,"46.778560230","-121.743070464"
5679,46.778856383,-121.743932935,4562.115,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:26.000",4562.115,0.1,0.1,,"46.778856383","-121.743932935"
5680,46.779215288,-121.744731427,4565.323,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:27.000",4565.323,0.1,0.1,,"46.779215288","-121.744731427"
5681,46.779629368,-121.745459269,4569.011,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:28.000",4569.011,0.1,0.1,,"46.779629368","-121.745459269"
5682,46.780090086,-121.746111392,4573.319,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:29.000",4573.319,0.1,0.1,,"46.780090086","-121.746111392"
5683,46.780589117,-121.746687103,4578.163,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:30.000",4578.163,0.1,0.1,,"46.780589117","-121.746687103"
5684,46.781108104,-121.747213614,4582.723,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:31.000",4582.723,0.1,0.1,,"46.781108104","-121.747213614"
5685,46.781624317,-121.747737191,4586.803,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:32.000",4586.803,0.1,0.1,,"46.781624317","-121.747737191"
5686,46.782117478,-121.748296146,4591.004,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:33.000",4591.004,0.1,0.1,,"46.782117478","-121.748296146"
5687,46.782571259,-121.748913371,4594.988,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:34.000",4594.988,0.1,0.1,,"46.782571259","-121.748913371"
5688,46.782975627,-121.749595002,4598.627,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:36:35.000",4598.627,0.1,0.1,,"46.782975627","-121.749595002"
5689,46.783328023,-121.750333837,4601.093,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:36.000",4601.093,0.1,0.1,,"46.783328023","-121.750333837"
5690,46.783628444,-121.751122883,4601.652,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:37.000",4601.652,0.1,0.1,,"46.783628444","-121.751122883"
5691,46.783873370,-121.751958568,4600.176,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:38.000",4600.176,0.1,0.1,,"46.783873370","-121.751958568"
5692,46.784059920,-121.752835714,4597.073,1.8,1.1,"Postprocessed Carrier Float","2013/09/09","21:36:39.000",4597.073,0.1,0.1,,"46.784059920","-121.752835714"
5693,46.784185211,-121.753747757,4592.680,1.8,1.1,"Postprocessed Carrier Float","2013/09/09","21:36:40.000",4592.680,0.1,0.1,,"46.784185211","-121.753747757"
5694,46.784247430,-121.754687549,4587.215,1.8,1.1,"Postprocessed Carrier Float","2013/09/09","21:36:41.000",4587.215,0.1,0.1,,"46.784247430","-121.754687549"
5695,46.784245189,-121.755647670,4580.737,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:42.000",4580.737,0.1,0.1,,"46.784245189","-121.755647670"
5696,46.784178274,-121.756620439,4573.572,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:43.000",4573.572,0.1,0.1,,"46.784178274","-121.756620439"
5697,46.784045513,-121.757596942,4566.068,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:44.000",4566.068,0.1,0.1,,"46.784045513","-121.757596942"
5698,46.783846797,-121.758569391,4558.719,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:45.000",4558.719,0.1,0.1,,"46.783846797","-121.758569391"
5699,46.783585542,-121.759529619,4551.947,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:46.000",4551.947,0.1,0.1,,"46.783585542","-121.759529619"
5700,46.783263563,-121.760469570,4546.393,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:47.000",4546.393,0.1,0.1,,"46.783263563","-121.760469570"
5701,46.782894199,-121.761388338,4542.344,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:48.000",4542.344,0.1,0.1,,"46.782894199","-121.761388338"
5702,46.782499435,-121.762294992,4539.066,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:49.000",4539.066,0.1,0.1,,"46.782499435","-121.762294992"
5703,46.782095494,-121.763198498,4537.324,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:50.000",4537.324,0.1,0.1,,"46.782095494","-121.763198498"
5704,46.781696141,-121.764106966,4536.818,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:51.000",4536.818,0.1,0.1,,"46.781696141","-121.764106966"
5705,46.781314077,-121.765027334,4536.923,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:52.000",4536.923,0.1,0.1,,"46.781314077","-121.765027334"
5706,46.780958694,-121.765964831,4537.480,1.5,0.9,"Postprocessed Carrier Float","2013/09/09","21:36:53.000",4537.480,0.1,0.1,,"46.780958694","-121.765964831"
5707,46.780639383,-121.766921164,4538.419,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:54.000",4538.419,0.1,0.1,,"46.780639383","-121.766921164"
5708,46.780370017,-121.767896547,4541.006,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:55.000",4541.006,0.1,0.1,,"46.780370017","-121.767896547"
5709,46.780158601,-121.768883563,4545.822,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:56.000",4545.822,0.1,0.1,,"46.780158601","-121.768883563"
5710,46.780007163,-121.769872660,4552.284,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:57.000",4552.284,0.1,0.1,,"46.780007163","-121.769872660"
5711,46.779915703,-121.770855513,4559.821,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:58.000",4559.821,0.1,0.1,,"46.779915703","-121.770855513"
5712,46.779883153,-121.771824813,4567.616,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:36:59.000",4567.616,0.1,0.1,,"46.779883153","-121.771824813"
5713,46.779910046,-121.772773836,4575.433,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:00.000",4575.433,0.1,0.1,,"46.779910046","-121.772773836"
5714,46.779989874,-121.773698740,4582.854,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:01.000",4582.854,0.1,0.1,,"46.779989874","-121.773698740"
5715,46.780098944,-121.774606515,4588.743,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:02.000",4588.743,0.1,0.1,,"46.780098944","-121.774606515"
5716,46.780222101,-121.775503831,4593.327,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:03.000",4593.327,0.1,0.1,,"46.780222101","-121.775503831"
5717,46.780353155,-121.776393730,4596.869,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:04.000",4596.869,0.1,0.1,,"46.780353155","-121.776393730"
5718,46.780489439,-121.777278986,4599.616,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:05.000",4599.616,0.1,0.1,,"46.780489439","-121.777278986"
5719,46.780630098,-121.778160187,4601.903,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:06.000",4601.903,0.1,0.1,,"46.780630098","-121.778160187"
5720,46.780774492,-121.779038080,4603.880,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:07.000",4603.880,0.1,0.1,,"46.780774492","-121.779038080"
5721,46.780922515,-121.779913305,4605.619,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:08.000",4605.619,0.1,0.1,,"46.780922515","-121.779913305"
5722,46.781071926,-121.780787462,4607.091,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:09.000",4607.091,0.1,0.1,,"46.781071926","-121.780787462"
5723,46.781213972,-121.781664448,4608.231,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:10.000",4608.231,0.1,0.1,,"46.781213972","-121.781664448"
5724,46.781338090,-121.782549224,4609.423,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:11.000",4609.423,0.1,0.1,,"46.781338090","-121.782549224"
5725,46.781438088,-121.783443018,4610.544,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:12.000",4610.544,0.1,0.1,,"46.781438088","-121.783443018"
5726,46.781512046,-121.784344870,4611.746,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:13.000",4611.746,0.1,0.1,,"46.781512046","-121.784344870"
5727,46.781557509,-121.785253926,4612.820,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:14.000",4612.820,0.1,0.1,,"46.781557509","-121.785253926"
5728,46.781575225,-121.786168584,4613.830,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:15.000",4613.830,0.1,0.1,,"46.781575225","-121.786168584"
5729,46.781565514,-121.787087298,4614.887,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:16.000",4614.887,0.1,0.1,,"46.781565514","-121.787087298"
5730,46.781529548,-121.788007933,4616.021,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:17.000",4616.021,0.1,0.1,,"46.781529548","-121.788007933"
5731,46.781470745,-121.788929795,4616.917,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:18.000",4616.917,0.1,0.1,,"46.781470745","-121.788929795"
5732,46.781396146,-121.789852991,4617.340,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:19.000",4617.340,0.1,0.1,,"46.781396146","-121.789852991"
5733,46.781318560,-121.790778268,4617.336,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:20.000",4617.336,0.1,0.1,,"46.781318560","-121.790778268"
5734,46.781253353,-121.791706160,4617.466,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:21.000",4617.466,0.1,0.1,,"46.781253353","-121.791706160"
5735,46.781212265,-121.792635706,4617.714,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:22.000",4617.714,0.1,0.1,,"46.781212265","-121.792635706"
5736,46.781204047,-121.793564665,4617.810,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:23.000",4617.810,0.1,0.1,,"46.781204047","-121.793564665"
5737,46.781236384,-121.794489089,4617.956,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:24.000",4617.956,0.1,0.1,,"46.781236384","-121.794489089"
5738,46.781317386,-121.795400172,4619.495,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:25.000",4619.495,0.1,0.1,,"46.781317386","-121.795400172"
5739,46.781450254,-121.796288203,4622.508,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:26.000",4622.508,0.1,0.1,,"46.781450254","-121.796288203"
5740,46.781635416,-121.797143738,4626.777,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:27.000",4626.777,0.1,0.1,,"46.781635416","-121.797143738"
5741,46.781870204,-121.797958771,4632.104,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:28.000",4632.104,0.1,0.1,,"46.781870204","-121.797958771"
5742,46.782148428,-121.798729515,4638.001,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:29.000",4638.001,0.1,0.1,,"46.782148428","-121.798729515"
5743,46.782458774,-121.799462427,4643.563,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:30.000",4643.563,0.1,0.1,,"46.782458774","-121.799462427"
5744,46.782787691,-121.800171539,4647.833,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:31.000",4647.833,0.1,0.1,,"46.782787691","-121.800171539"
5745,46.783129307,-121.800863683,4651.203,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:32.000",4651.203,0.1,0.1,,"46.783129307","-121.800863683"
5746,46.783481915,-121.801541259,4653.695,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:33.000",4653.695,0.1,0.1,,"46.783481915","-121.801541259"
5747,46.783844876,-121.802206562,4655.576,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:34.000",4655.576,0.1,0.1,,"46.783844876","-121.802206562"
5748,46.784217655,-121.802860606,4656.694,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:35.000",4656.694,0.1,0.1,,"46.784217655","-121.802860606"
5749,46.784597584,-121.803508620,4656.965,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:36.000",4656.965,0.1,0.1,,"46.784597584","-121.803508620"
5750,46.784977833,-121.804160850,4656.461,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:37.000",4656.461,0.1,0.1,,"46.784977833","-121.804160850"
5751,46.785353814,-121.804824979,4655.341,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:38.000",4655.341,0.1,0.1,,"46.785353814","-121.804824979"
5752,46.785724032,-121.805502822,4653.850,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:39.000",4653.850,0.1,0.1,,"46.785724032","-121.805502822"
5753,46.786088379,-121.806194485,4652.288,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:40.000",4652.288,0.1,0.1,,"46.786088379","-121.806194485"
5754,46.786445684,-121.806900236,4650.805,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:41.000",4650.805,0.1,0.1,,"46.786445684","-121.806900236"
5755,46.786792956,-121.807623489,4649.376,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:42.000",4649.376,0.1,0.1,,"46.786792956","-121.807623489"
5756,46.787126568,-121.808366432,4648.023,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:43.000",4648.023,0.1,0.1,,"46.787126568","-121.808366432"
5757,46.787445559,-121.809129226,4646.868,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:44.000",4646.868,0.1,0.1,,"46.787445559","-121.809129226"
5758,46.787749823,-121.809909308,4646.243,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:45.000",4646.243,0.1,0.1,,"46.787749823","-121.809909308"
5759,46.788040319,-121.810704171,4645.864,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:46.000",4645.864,0.1,0.1,,"46.788040319","-121.810704171"
5760,46.788318970,-121.811512268,4645.292,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:47.000",4645.292,0.1,0.1,,"46.788318970","-121.811512268"
5761,46.788586521,-121.812331997,4644.778,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:48.000",4644.778,0.1,0.1,,"46.788586521","-121.812331997"
5762,46.788844147,-121.813161492,4644.722,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:49.000",4644.722,0.1,0.1,,"46.788844147","-121.813161492"
5763,46.789095797,-121.813995842,4645.296,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:50.000",4645.296,0.1,0.1,,"46.789095797","-121.813995842"
5764,46.789349581,-121.814829018,4645.924,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:51.000",4645.924,0.1,0.1,,"46.789349581","-121.814829018"
5765,46.789614998,-121.815655044,4645.872,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:52.000",4645.872,0.1,0.1,,"46.789614998","-121.815655044"
5766,46.789899838,-121.816467730,4644.885,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:53.000",4644.885,0.1,0.1,,"46.789899838","-121.816467730"
5767,46.790213814,-121.817258218,4643.640,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:54.000",4643.640,0.1,0.1,,"46.790213814","-121.817258218"
5768,46.790562047,-121.818017756,4642.340,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:55.000",4642.340,0.1,0.1,,"46.790562047","-121.818017756"
5769,46.790948913,-121.818734766,4641.652,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:56.000",4641.652,0.1,0.1,,"46.790948913","-121.818734766"
5770,46.791374199,-121.819399696,4642.181,2.1,1.2,"Postprocessed Carrier Float","2013/09/09","21:37:57.000",4642.181,0.1,0.1,,"46.791374199","-121.819399696"
5771,46.791834383,-121.820007049,4643.810,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:37:58.000",4643.810,0.1,0.1,,"46.791834383","-121.820007049"
5772,46.792323702,-121.820555438,4646.060,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:37:59.000",4646.060,0.1,0.1,,"46.792323702","-121.820555438"
5773,46.792838421,-121.821044117,4648.610,2.5,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:00.000",4648.610,0.1,0.1,,"46.792838421","-121.821044117"
5774,46.793375017,-121.821466842,4651.856,3.7,1.9,"Postprocessed Carrier Float","2013/09/09","21:38:01.000",4651.856,0.1,0.1,,"46.793375017","-121.821466842"
5775,46.793929330,-121.821823346,4655.564,3.7,1.9,"Postprocessed Carrier Float","2013/09/09","21:38:02.000",4655.564,0.1,0.1,,"46.793929330","-121.821823346"
5776,46.794497836,-121.822115016,4659.446,3.7,1.9,"Postprocessed Carrier Float","2013/09/09","21:38:03.000",4659.446,0.1,0.1,,"46.794497836","-121.822115016"
5777,46.795073920,-121.822358341,4663.163,3.7,1.9,"Postprocessed Carrier Float","2013/09/09","21:38:04.000",4663.163,0.1,0.1,,"46.795073920","-121.822358341"
5778,46.795650964,-121.822589501,4665.697,3.7,1.9,"Postprocessed Carrier Float","2013/09/09","21:38:05.000",4665.697,0.1,0.1,,"46.795650964","-121.822589501"
5779,46.796223526,-121.822836028,4667.878,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:06.000",4667.878,0.1,0.1,,"46.796223526","-121.822836028"
5780,46.796789045,-121.823105020,4669.805,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:07.000",4669.805,0.1,0.1,,"46.796789045","-121.823105020"
5781,46.797346879,-121.823403147,4671.609,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:08.000",4671.609,0.1,0.1,,"46.797346879","-121.823403147"
5782,46.797895322,-121.823730622,4673.400,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:09.000",4673.400,0.1,0.1,,"46.797895322","-121.823730622"
5783,46.798433306,-121.824088407,4675.292,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:10.000",4675.292,0.1,0.1,,"46.798433306","-121.824088407"
5784,46.798960831,-121.824474740,4676.995,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:11.000",4676.995,0.1,0.1,,"46.798960831","-121.824474740"
5785,46.799478112,-121.824888500,4678.530,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:12.000",4678.530,0.1,0.1,,"46.799478112","-121.824888500"
5786,46.799985360,-121.825326912,4679.976,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:13.000",4679.976,0.1,0.1,,"46.799985360","-121.825326912"
5787,46.800483323,-121.825788217,4681.206,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:14.000",4681.206,0.1,0.1,,"46.800483323","-121.825788217"
5788,46.800972109,-121.826270599,4682.376,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:15.000",4682.376,0.1,0.1,,"46.800972109","-121.826270599"
5789,46.801451929,-121.826772351,4683.489,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:16.000",4683.489,0.1,0.1,,"46.801451929","-121.826772351"
5790,46.801922786,-121.827293527,4684.571,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:17.000",4684.571,0.1,0.1,,"46.801922786","-121.827293527"
5791,46.802383183,-121.827834339,4685.965,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:18.000",4685.965,0.1,0.1,,"46.802383183","-121.827834339"
5792,46.802829813,-121.828397883,4688.153,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:19.000",4688.153,0.1,0.1,,"46.802829813","-121.828397883"
5793,46.803260542,-121.828985066,4690.741,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:20.000",4690.741,0.1,0.1,,"46.803260542","-121.828985066"
5794,46.803674729,-121.829594980,4693.452,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:21.000",4693.452,0.1,0.1,,"46.803674729","-121.829594980"
5795,46.804071734,-121.830227413,4696.082,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:22.000",4696.082,0.1,0.1,,"46.804071734","-121.830227413"
5796,46.804451130,-121.830881831,4698.397,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:23.000",4698.397,0.1,0.1,,"46.804451130","-121.830881831"
5797,46.804812809,-121.831557913,4700.743,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:24.000",4700.743,0.1,0.1,,"46.804812809","-121.831557913"
5798,46.805160402,-121.832249523,4702.948,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:25.000",4702.948,0.1,0.1,,"46.805160402","-121.832249523"
5799,46.805505540,-121.832944441,4704.447,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:26.000",4704.447,0.1,0.1,,"46.805505540","-121.832944441"
5800,46.805859749,-121.833631355,4705.048,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:27.000",4705.048,0.1,0.1,,"46.805859749","-121.833631355"
5801,46.806232101,-121.834300554,4704.557,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:28.000",4704.557,0.1,0.1,,"46.806232101","-121.834300554"
5802,46.806630387,-121.834940937,4703.232,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:29.000",4703.232,0.1,0.1,,"46.806630387","-121.834940937"
5803,46.807061863,-121.835536765,4702.753,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:30.000",4702.753,0.1,0.1,,"46.807061863","-121.835536765"
5804,46.807525782,-121.836077097,4703.501,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:31.000",4703.501,0.1,0.1,,"46.807525782","-121.836077097"
5805,46.808020650,-121.836554089,4704.680,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:32.000",4704.680,0.1,0.1,,"46.808020650","-121.836554089"
5806,46.808545401,-121.836954242,4706.379,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:33.000",4706.379,0.1,0.1,,"46.808545401","-121.836954242"
5807,46.809096299,-121.837264109,4708.863,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:34.000",4708.863,0.1,0.1,,"46.809096299","-121.837264109"
5808,46.809666406,-121.837476965,4712.346,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:35.000",4712.346,0.1,0.1,,"46.809666406","-121.837476965"
5809,46.810247506,-121.837596654,4716.661,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:36.000",4716.661,0.1,0.1,,"46.810247506","-121.837596654"
5810,46.810832127,-121.837629791,4721.179,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:37.000",4721.179,0.1,0.1,,"46.810832127","-121.837629791"
5811,46.811416002,-121.837580912,4725.638,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:38.000",4725.638,0.1,0.1,,"46.811416002","-121.837580912"
5812,46.811994647,-121.837456154,4729.778,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:39.000",4729.778,0.1,0.1,,"46.811994647","-121.837456154"
5813,46.812568276,-121.837282892,4733.259,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:40.000",4733.259,0.1,0.1,,"46.812568276","-121.837282892"
5814,46.813140518,-121.837098263,4735.902,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:41.000",4735.902,0.1,0.1,,"46.813140518","-121.837098263"
5815,46.813713720,-121.836928682,4738.216,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:42.000",4738.216,0.1,0.1,,"46.813713720","-121.836928682"
5816,46.814289483,-121.836794747,4740.116,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:43.000",4740.116,0.1,0.1,,"46.814289483","-121.836794747"
5817,46.814868022,-121.836713105,4741.476,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:44.000",4741.476,0.1,0.1,,"46.814868022","-121.836713105"
5818,46.815447627,-121.836693361,4742.022,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:45.000",4742.022,0.1,0.1,,"46.815447627","-121.836693361"
5819,46.816024885,-121.836744321,4742.008,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:46.000",4742.008,0.1,0.1,,"46.816024885","-121.836744321"
5820,46.816596273,-121.836869932,4741.600,2.6,1.3,"Postprocessed Carrier Float","2013/09/09","21:38:47.000",4741.600,0.1,0.1,,"46.816596273","-121.836869932"
5821,46.817156562,-121.837075318,4741.092,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:48.000",4741.092,0.1,0.1,,"46.817156562","-121.837075318"
5822,46.817699669,-121.837362720,4740.527,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:49.000",4740.527,0.1,0.1,,"46.817699669","-121.837362720"
5823,46.818220151,-121.837729949,4739.809,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:50.000",4739.809,0.1,0.1,,"46.818220151","-121.837729949"
5824,46.818714272,-121.838172844,4738.950,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:51.000",4738.950,0.1,0.1,,"46.818714272","-121.838172844"
5825,46.819176591,-121.838688417,4737.965,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:52.000",4737.965,0.1,0.1,,"46.819176591","-121.838688417"
5826,46.819605398,-121.839269570,4736.805,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:53.000",4736.805,0.1,0.1,,"46.819605398","-121.839269570"
5827,46.820000162,-121.839907552,4735.335,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:54.000",4735.335,0.1,0.1,,"46.820000162","-121.839907552"
5828,46.820366431,-121.840589237,4733.645,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:55.000",4733.645,0.1,0.1,,"46.820366431","-121.840589237"
5829,46.820716798,-121.841297762,4731.590,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:56.000",4731.590,0.1,0.1,,"46.820716798","-121.841297762"
5830,46.821066632,-121.842014292,4729.563,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:57.000",4729.563,0.1,0.1,,"46.821066632","-121.842014292"
5831,46.821430660,-121.842720256,4728.255,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:58.000",4728.255,0.1,0.1,,"46.821430660","-121.842720256"
5832,46.821822435,-121.843394417,4728.357,2.2,1.2,"Postprocessed Carrier Float","2013/09/09","21:38:59.000",4728.357,0.1,0.1,,"46.821822435","-121.843394417"
