"ID","Latitude","Longitude","HAE","Max PDOP","Max HDOP","Corr Type","GPS Date","GPS Time","GPS Height","Vert Prec","Horz Prec","Std Dev","Latitude","Longitude"
544,48.277065022,-122.114618499,1197.259,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:00.000",1197.259,0.1,0.1,,"48.277065022","-122.114618499"
545,48.277621803,-122.114469849,1202.303,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:01.000",1202.303,0.1,0.1,,"48.277621803","-122.114469849"
546,48.278177956,-122.114322973,1207.330,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:02.000",1207.330,0.1,0.1,,"48.278177956","-122.114322973"
547,48.278734470,-122.114179522,1212.214,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:03.000",1212.214,0.1,0.1,,"48.278734470","-122.114179522"
548,48.279291157,-122.114038893,1216.985,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:04.000",1216.985,0.1,0.1,,"48.279291157","-122.114038893"
549,48.279848845,-122.113902750,1221.597,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:05.000",1221.597,0.1,0.1,,"48.279848845","-122.113902750"
550,48.280407333,-122.113770455,1226.062,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:06.000",1226.062,0.1,0.1,,"48.280407333","-122.113770455"
551,48.280967168,-122.113642312,1230.414,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:07.000",1230.414,0.1,0.1,,"48.280967168","-122.113642312"
552,48.281527724,-122.113517111,1234.734,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:08.000",1234.734,0.1,0.1,,"48.281527724","-122.113517111"
553,48.282088840,-122.113393750,1239.141,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:09.000",1239.141,0.1,0.1,,"48.282088840","-122.113393750"
554,48.282649889,-122.113271647,1243.483,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:10.000",1243.483,0.1,0.1,,"48.282649889","-122.113271647"
555,48.283211299,-122.113150899,1248.033,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:11.000",1248.033,0.1,0.1,,"48.283211299","-122.113150899"
556,48.283772868,-122.113031203,1252.554,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:12.000",1252.554,0.1,0.1,,"48.283772868","-122.113031203"
557,48.284334491,-122.112912976,1257.135,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:13.000",1257.135,0.1,0.1,,"48.284334491","-122.112912976"
558,48.284896221,-122.112795392,1261.456,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:14.000",1261.456,0.1,0.1,,"48.284896221","-122.112795392"
559,48.285457310,-122.112676634,1265.919,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:15.000",1265.919,0.1,0.1,,"48.285457310","-122.112676634"
560,48.286017146,-122.112558663,1270.698,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:16.000",1270.698,0.1,0.1,,"48.286017146","-122.112558663"
561,48.286576341,-122.112440409,1275.584,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:17.000",1275.584,0.1,0.1,,"48.286576341","-122.112440409"
562,48.287134455,-122.112321964,1280.619,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:18.000",1280.619,0.1,0.1,,"48.287134455","-122.112321964"
563,48.287691583,-122.112202640,1285.562,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:19.000",1285.562,0.1,0.1,,"48.287691583","-122.112202640"
564,48.288246842,-122.112081214,1290.621,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:20.000",1290.621,0.1,0.1,,"48.288246842","-122.112081214"
565,48.288800501,-122.111959114,1296.133,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:21.000",1296.133,0.1,0.1,,"48.288800501","-122.111959114"
566,48.289352492,-122.111836874,1301.575,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:22.000",1301.575,0.1,0.1,,"48.289352492","-122.111836874"
567,48.289903417,-122.111713447,1306.649,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:23.000",1306.649,0.1,0.1,,"48.289903417","-122.111713447"
568,48.290453927,-122.111588279,1311.490,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:24.000",1311.490,0.1,0.1,,"48.290453927","-122.111588279"
569,48.291002810,-122.111462578,1316.609,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:25.000",1316.609,0.1,0.1,,"48.291002810","-122.111462578"
570,48.291550346,-122.111336369,1321.872,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:26.000",1321.872,0.1,0.1,,"48.291550346","-122.111336369"
571,48.292096214,-122.111211188,1327.405,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:27.000",1327.405,0.1,0.1,,"48.292096214","-122.111211188"
572,48.292639708,-122.111085673,1333.024,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:28.000",1333.024,0.1,0.1,,"48.292639708","-122.111085673"
573,48.293181374,-122.110957674,1338.374,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:29.000",1338.374,0.1,0.1,,"48.293181374","-122.110957674"
574,48.293721319,-122.110827260,1343.728,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:30.000",1343.728,0.1,0.1,,"48.293721319","-122.110827260"
575,48.294258556,-122.110693891,1349.014,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:31.000",1349.014,0.1,0.1,,"48.294258556","-122.110693891"
576,48.294794446,-122.110558628,1354.269,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:32.000",1354.269,0.1,0.1,,"48.294794446","-122.110558628"
577,48.295328815,-122.110420971,1359.448,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:33.000",1359.448,0.1,0.1,,"48.295328815","-122.110420971"
578,48.295862090,-122.110281145,1364.547,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:34.000",1364.547,0.1,0.1,,"48.295862090","-122.110281145"
579,48.296393470,-122.110138005,1369.427,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:35.000",1369.427,0.1,0.1,,"48.296393470","-122.110138005"
580,48.296923931,-122.109991239,1374.305,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:36.000",1374.305,0.1,0.1,,"48.296923931","-122.109991239"
581,48.297452790,-122.109841158,1379.335,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:37.000",1379.335,0.1,0.1,,"48.297452790","-122.109841158"
582,48.297979955,-122.109688129,1384.235,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:38.000",1384.235,0.1,0.1,,"48.297979955","-122.109688129"
583,48.298506627,-122.109531915,1388.985,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:39.000",1388.985,0.1,0.1,,"48.298506627","-122.109531915"
584,48.299031484,-122.109374137,1393.779,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:40.000",1393.779,0.1,0.1,,"48.299031484","-122.109374137"
585,48.299555888,-122.109213571,1398.419,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:41.000",1398.419,0.1,0.1,,"48.299555888","-122.109213571"
586,48.300079331,-122.109050177,1403.049,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:42.000",1403.049,0.1,0.1,,"48.300079331","-122.109050177"
587,48.300602521,-122.108885039,1407.464,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:43.000",1407.464,0.1,0.1,,"48.300602521","-122.108885039"
588,48.301125644,-122.108720220,1411.939,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:44.000",1411.939,0.1,0.1,,"48.301125644","-122.108720220"
589,48.301648247,-122.108556176,1416.624,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:45.000",1416.624,0.1,0.1,,"48.301648247","-122.108556176"
590,48.302171223,-122.108391757,1420.810,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:46.000",1420.810,0.1,0.1,,"48.302171223","-122.108391757"
591,48.302695214,-122.108226746,1424.658,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:47.000",1424.658,0.1,0.1,,"48.302695214","-122.108226746"
592,48.303220311,-122.108063001,1428.536,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:48.000",1428.536,0.1,0.1,,"48.303220311","-122.108063001"
593,48.303746916,-122.107900527,1432.206,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:49.000",1432.206,0.1,0.1,,"48.303746916","-122.107900527"
594,48.304275709,-122.107741222,1435.686,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:50.000",1435.686,0.1,0.1,,"48.304275709","-122.107741222"
595,48.304807183,-122.107585555,1438.796,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:51.000",1438.796,0.1,0.1,,"48.304807183","-122.107585555"
596,48.305342125,-122.107436155,1441.680,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:52.000",1441.680,0.1,0.1,,"48.305342125","-122.107436155"
597,48.305880003,-122.107293121,1444.641,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:53.000",1444.641,0.1,0.1,,"48.305880003","-122.107293121"
598,48.306420562,-122.107157097,1447.763,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:54.000",1447.763,0.1,0.1,,"48.306420562","-122.107157097"
599,48.306964469,-122.107027857,1450.855,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:55.000",1450.855,0.1,0.1,,"48.306964469","-122.107027857"
600,48.307510830,-122.106904320,1453.661,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:56.000",1453.661,0.1,0.1,,"48.307510830","-122.106904320"
601,48.308060674,-122.106785272,1456.132,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:57.000",1456.132,0.1,0.1,,"48.308060674","-122.106785272"
602,48.308613172,-122.106669953,1458.845,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:58.000",1458.845,0.1,0.1,,"48.308613172","-122.106669953"
603,48.309167965,-122.106557988,1461.894,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:36:59.000",1461.894,0.1,0.1,,"48.309167965","-122.106557988"
604,48.309724465,-122.106449749,1465.041,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:00.000",1465.041,0.1,0.1,,"48.309724465","-122.106449749"
605,48.310283247,-122.106344458,1467.971,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:01.000",1467.971,0.1,0.1,,"48.310283247","-122.106344458"
606,48.310843949,-122.106240668,1470.807,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:02.000",1470.807,0.1,0.1,,"48.310843949","-122.106240668"
607,48.311407400,-122.106138152,1473.468,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:03.000",1473.468,0.1,0.1,,"48.311407400","-122.106138152"
608,48.311972745,-122.106036109,1476.122,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:04.000",1476.122,0.1,0.1,,"48.311972745","-122.106036109"
609,48.312540091,-122.105931399,1478.812,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:05.000",1478.812,0.1,0.1,,"48.312540091","-122.105931399"
610,48.313108851,-122.105821002,1481.444,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:06.000",1481.444,0.1,0.1,,"48.313108851","-122.105821002"
611,48.313678718,-122.105702120,1484.023,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:07.000",1484.023,0.1,0.1,,"48.313678718","-122.105702120"
612,48.314249706,-122.105577226,1486.788,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:08.000",1486.788,0.1,0.1,,"48.314249706","-122.105577226"
613,48.314821801,-122.105448106,1489.742,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:09.000",1489.742,0.1,0.1,,"48.314821801","-122.105448106"
614,48.315394790,-122.105315901,1492.806,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:10.000",1492.806,0.1,0.1,,"48.315394790","-122.105315901"
615,48.315969233,-122.105180575,1495.847,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:11.000",1495.847,0.1,0.1,,"48.315969233","-122.105180575"
616,48.316544049,-122.105043567,1499.095,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:12.000",1499.095,0.1,0.1,,"48.316544049","-122.105043567"
617,48.317120133,-122.104906050,1502.560,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:13.000",1502.560,0.1,0.1,,"48.317120133","-122.104906050"
618,48.317695950,-122.104768859,1506.121,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:14.000",1506.121,0.1,0.1,,"48.317695950","-122.104768859"
619,48.318273221,-122.104633686,1509.706,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:15.000",1509.706,0.1,0.1,,"48.318273221","-122.104633686"
620,48.318851119,-122.104499787,1513.236,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:16.000",1513.236,0.1,0.1,,"48.318851119","-122.104499787"
621,48.319429737,-122.104365758,1516.670,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:17.000",1516.670,0.1,0.1,,"48.319429737","-122.104365758"
622,48.320008943,-122.104231745,1520.249,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:18.000",1520.249,0.1,0.1,,"48.320008943","-122.104231745"
623,48.320588442,-122.104097763,1523.998,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:19.000",1523.998,0.1,0.1,,"48.320588442","-122.104097763"
624,48.321168567,-122.103964451,1527.895,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:20.000",1527.895,0.1,0.1,,"48.321168567","-122.103964451"
625,48.321749440,-122.103830572,1531.553,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:21.000",1531.553,0.1,0.1,,"48.321749440","-122.103830572"
626,48.322331340,-122.103697160,1535.132,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:22.000",1535.132,0.1,0.1,,"48.322331340","-122.103697160"
627,48.322913334,-122.103562263,1538.760,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:23.000",1538.760,0.1,0.1,,"48.322913334","-122.103562263"
628,48.323496141,-122.103425540,1542.463,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:24.000",1542.463,0.1,0.1,,"48.323496141","-122.103425540"
629,48.324079535,-122.103286118,1545.969,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:25.000",1545.969,0.1,0.1,,"48.324079535","-122.103286118"
630,48.324662756,-122.103143287,1549.627,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:26.000",1549.627,0.1,0.1,,"48.324662756","-122.103143287"
631,48.325246684,-122.103000247,1553.311,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:27.000",1553.311,0.1,0.1,,"48.325246684","-122.103000247"
632,48.325830665,-122.102858757,1557.169,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:28.000",1557.169,0.1,0.1,,"48.325830665","-122.102858757"
633,48.326415487,-122.102719616,1561.251,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:29.000",1561.251,0.1,0.1,,"48.326415487","-122.102719616"
634,48.327000295,-122.102583665,1565.687,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:30.000",1565.687,0.1,0.1,,"48.327000295","-122.102583665"
635,48.327584316,-122.102450203,1570.116,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:31.000",1570.116,0.1,0.1,,"48.327584316","-122.102450203"
636,48.328168671,-122.102320236,1574.651,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:32.000",1574.651,0.1,0.1,,"48.328168671","-122.102320236"
637,48.328752572,-122.102194285,1579.262,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:33.000",1579.262,0.1,0.1,,"48.328752572","-122.102194285"
638,48.329336286,-122.102071932,1583.588,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:34.000",1583.588,0.1,0.1,,"48.329336286","-122.102071932"
639,48.329919947,-122.101952470,1588.163,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:35.000",1588.163,0.1,0.1,,"48.329919947","-122.101952470"
640,48.330503222,-122.101834806,1592.585,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:36.000",1592.585,0.1,0.1,,"48.330503222","-122.101834806"
641,48.331085935,-122.101719053,1596.981,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:37.000",1596.981,0.1,0.1,,"48.331085935","-122.101719053"
642,48.331668329,-122.101602940,1601.572,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:38.000",1601.572,0.1,0.1,,"48.331668329","-122.101602940"
643,48.332250643,-122.101486656,1605.728,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:39.000",1605.728,0.1,0.1,,"48.332250643","-122.101486656"
644,48.332833610,-122.101369046,1609.278,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:40.000",1609.278,0.1,0.1,,"48.332833610","-122.101369046"
645,48.333416697,-122.101247860,1612.865,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:41.000",1612.865,0.1,0.1,,"48.333416697","-122.101247860"
646,48.333999718,-122.101122519,1616.630,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:42.000",1616.630,0.1,0.1,,"48.333999718","-122.101122519"
647,48.334582112,-122.100991381,1620.374,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:43.000",1620.374,0.1,0.1,,"48.334582112","-122.100991381"
648,48.335164292,-122.100854430,1624.219,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:44.000",1624.219,0.1,0.1,,"48.335164292","-122.100854430"
649,48.335745752,-122.100709889,1627.772,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:45.000",1627.772,0.1,0.1,,"48.335745752","-122.100709889"
650,48.336327812,-122.100557124,1631.057,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:46.000",1631.057,0.1,0.1,,"48.336327812","-122.100557124"
651,48.336910112,-122.100398722,1634.169,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:47.000",1634.169,0.1,0.1,,"48.336910112","-122.100398722"
652,48.337492133,-122.100235004,1637.519,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:48.000",1637.519,0.1,0.1,,"48.337492133","-122.100235004"
653,48.338074620,-122.100068748,1640.999,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:49.000",1640.999,0.1,0.1,,"48.338074620","-122.100068748"
654,48.338657360,-122.099900488,1644.416,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:50.000",1644.416,0.1,0.1,,"48.338657360","-122.099900488"
655,48.339241288,-122.099729357,1647.468,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:51.000",1647.468,0.1,0.1,,"48.339241288","-122.099729357"
656,48.339826203,-122.099554523,1650.328,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:52.000",1650.328,0.1,0.1,,"48.339826203","-122.099554523"
657,48.340411958,-122.099375591,1653.154,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:53.000",1653.154,0.1,0.1,,"48.340411958","-122.099375591"
658,48.340998928,-122.099194864,1656.091,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:54.000",1656.091,0.1,0.1,,"48.340998928","-122.099194864"
659,48.341587618,-122.099012247,1658.709,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:55.000",1658.709,0.1,0.1,,"48.341587618","-122.099012247"
660,48.342178416,-122.098829613,1661.015,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:56.000",1661.015,0.1,0.1,,"48.342178416","-122.098829613"
661,48.342771442,-122.098647139,1663.460,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:57.000",1663.460,0.1,0.1,,"48.342771442","-122.098647139"
662,48.343366029,-122.098465061,1666.102,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:58.000",1666.102,0.1,0.1,,"48.343366029","-122.098465061"
663,48.343962576,-122.098282394,1668.696,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:37:59.000",1668.696,0.1,0.1,,"48.343962576","-122.098282394"
664,48.344561805,-122.098100130,1670.919,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:00.000",1670.919,0.1,0.1,,"48.344561805","-122.098100130"
665,48.345163502,-122.097918583,1672.841,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:01.000",1672.841,0.1,0.1,,"48.345163502","-122.097918583"
666,48.345768308,-122.097734992,1674.576,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:02.000",1674.576,0.1,0.1,,"48.345768308","-122.097734992"
667,48.346374994,-122.097546774,1676.157,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:03.000",1676.157,0.1,0.1,,"48.346374994","-122.097546774"
668,48.346983601,-122.097352481,1677.828,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:04.000",1677.828,0.1,0.1,,"48.346983601","-122.097352481"
669,48.347593129,-122.097150407,1680.002,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:05.000",1680.002,0.1,0.1,,"48.347593129","-122.097150407"
670,48.348204017,-122.096942486,1682.171,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:06.000",1682.171,0.1,0.1,,"48.348204017","-122.096942486"
671,48.348816653,-122.096729290,1684.267,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:07.000",1684.267,0.1,0.1,,"48.348816653","-122.096729290"
672,48.349431063,-122.096513498,1686.283,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:08.000",1686.283,0.1,0.1,,"48.349431063","-122.096513498"
673,48.350047234,-122.096294919,1688.293,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:09.000",1688.293,0.1,0.1,,"48.350047234","-122.096294919"
674,48.350664486,-122.096073685,1690.567,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:10.000",1690.567,0.1,0.1,,"48.350664486","-122.096073685"
675,48.351283672,-122.095850917,1692.974,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:11.000",1692.974,0.1,0.1,,"48.351283672","-122.095850917"
676,48.351904565,-122.095628602,1695.268,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:12.000",1695.268,0.1,0.1,,"48.351904565","-122.095628602"
677,48.352527527,-122.095406454,1697.568,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:13.000",1697.568,0.1,0.1,,"48.352527527","-122.095406454"
678,48.353152156,-122.095185320,1699.783,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:14.000",1699.783,0.1,0.1,,"48.353152156","-122.095185320"
679,48.353779159,-122.094964546,1701.679,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:15.000",1701.679,0.1,0.1,,"48.353779159","-122.094964546"
680,48.354408323,-122.094743085,1703.472,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:16.000",1703.472,0.1,0.1,,"48.354408323","-122.094743085"
681,48.355038488,-122.094519336,1705.371,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:17.000",1705.371,0.1,0.1,,"48.355038488","-122.094519336"
682,48.355669774,-122.094292239,1707.347,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:18.000",1707.347,0.1,0.1,,"48.355669774","-122.094292239"
683,48.356302527,-122.094064842,1709.303,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:19.000",1709.303,0.1,0.1,,"48.356302527","-122.094064842"
684,48.356938135,-122.093838986,1711.386,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:20.000",1711.386,0.1,0.1,,"48.356938135","-122.093838986"
685,48.357575410,-122.093618265,1713.793,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:21.000",1713.793,0.1,0.1,,"48.357575410","-122.093618265"
686,48.358214940,-122.093403428,1716.746,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:22.000",1716.746,0.1,0.1,,"48.358214940","-122.093403428"
687,48.358856097,-122.093195947,1719.838,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:23.000",1719.838,0.1,0.1,,"48.358856097","-122.093195947"
688,48.359499376,-122.092998079,1723.013,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:24.000",1723.013,0.1,0.1,,"48.359499376","-122.092998079"
689,48.360145069,-122.092810795,1726.062,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:25.000",1726.062,0.1,0.1,,"48.360145069","-122.092810795"
690,48.360793363,-122.092634978,1728.981,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:26.000",1728.981,0.1,0.1,,"48.360793363","-122.092634978"
691,48.361443858,-122.092468319,1731.785,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:27.000",1731.785,0.1,0.1,,"48.361443858","-122.092468319"
692,48.362096182,-122.092310891,1734.352,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:28.000",1734.352,0.1,0.1,,"48.362096182","-122.092310891"
693,48.362750719,-122.092162921,1736.958,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:29.000",1736.958,0.1,0.1,,"48.362750719","-122.092162921"
694,48.363407311,-122.092023249,1739.595,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:30.000",1739.595,0.1,0.1,,"48.363407311","-122.092023249"
695,48.364065290,-122.091888019,1742.162,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:31.000",1742.162,0.1,0.1,,"48.364065290","-122.091888019"
696,48.364724470,-122.091755705,1745.055,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:32.000",1745.055,0.1,0.1,,"48.364724470","-122.091755705"
697,48.365383103,-122.091624577,1748.399,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:33.000",1748.399,0.1,0.1,,"48.365383103","-122.091624577"
698,48.366041803,-122.091492249,1751.728,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:34.000",1751.728,0.1,0.1,,"48.366041803","-122.091492249"
699,48.366700596,-122.091358473,1754.924,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:35.000",1754.924,0.1,0.1,,"48.366700596","-122.091358473"
700,48.367359429,-122.091223343,1758.340,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:36.000",1758.340,0.1,0.1,,"48.367359429","-122.091223343"
701,48.368017769,-122.091085832,1761.722,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:37.000",1761.722,0.1,0.1,,"48.368017769","-122.091085832"
702,48.368675988,-122.090946387,1765.252,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:38.000",1765.252,0.1,0.1,,"48.368675988","-122.090946387"
703,48.369334008,-122.090804594,1769.003,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:39.000",1769.003,0.1,0.1,,"48.369334008","-122.090804594"
704,48.369991587,-122.090660533,1772.707,1.3,0.8,"Postprocessed Carrier Float","2013/09/10","20:38:40.000",1772.707,0.1,0.1,,"48.369991587","-122.090660533"
